"Date","Location","18-24","25-44","45-64","65+","U18","Female","Male","Transgender","DNAA","DSH","DSH ","SA Only","SA/DSH","SI Only","SI/DSH","SI/SA","SI/SA/DSH","Crime","Recorded Crimes"
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Theft and related offences",75732
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Theft/taking of vehicle and related offences",6455
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Theft from person",5369
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Theft from shop",22654
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Other thefts handling stolen property",41254
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Fraud deception and related offences",5781
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Controlled drug offences",15050
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Importation of drugs",19
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Cultivation or manufacture of drugs",240
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Possession of drugs for sale or supply",3366
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Possession of drugs for personal use",10931
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Other drug offences",494
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Weapons and Explosives Offences",2373
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Explosives chemical weapons offences",29
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Discharging a firearm",150
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Possession of a firearm",207
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Offensive weapons offences (n.e.c.)",1895
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Fireworks offences",92
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Damage to property and to the environment",25946
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Arson",1722
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Criminal damage (not arson)",24049
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Litter offences",175
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Public order and other social code offences",33269
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Disorderly conduct",25505
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Trespass offences",2741
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Liquor licensing offences",1081
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Prostitution offences",56
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Regulated betting/money collection/trading offences",289
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Social code offences (n.e.c.)",3597
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Offences against government justice procedures and organisation of crime",11440
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Offences against government and its agents",283
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Organisation of crime and conspiracy to commit crime",10
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Perverting the course of justice",59
2015,"Galway.City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Offences while in custody breach of court orders",11088
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Homicide offences",83
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Murder",30
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Manslaughter",6
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Infanticide",0
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Dangerous driving leading to death",47
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Sexual offences",2283
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Rape of a male or female",518
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Defilement of a boy or girl less than  years old",127
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Sexual offence involving mentally impaired person",23
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Aggravated sexual assault",9
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Sexual assault (not aggravated)",1395
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Other sexual offences",211
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Attempts/threats to murder assaults harassments and related offences",16877
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Murder-attempt",13
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Murder-threat",586
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Harassment and related offences",1501
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Assault causing harm poisoning",3510
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Other assault",11267
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Dangerous or negligent acts",7117
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Dangerous driving causing serious bodily harm",12
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Driving/in charge of a vehicle while over legal alcohol limit",6417
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Driving/in charge of a vehicle under the influence of drugs",220
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Endangerment with potential for serious harm/death",97
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Abandoning a child child neglect and cruelty",167
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Unseaworthy/dangerous use of boat or ship",7
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," False alarm/interference with aircraft or air transport facilities",2
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Endangering traffic offences",195
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Kidnapping and related offences",153
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," False imprisonment",95
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Abduction of person under  years of age",29
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Human trafficking offences",29
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Robbery extortion and hijacking offences",2574
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Robbery of an establishment or institution",928
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Robbery of cash or goods in transit",18
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Robbery from the person",1478
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Blackmail or extortion",54
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Carjacking hijacking/unlawful seizure of aircraft/vessel",96
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Burglary and related offences",26301
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Aggravated burglary",270
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Burglary (not aggravated)",25435
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Possession of an article (with intent to burgle steal demand)",596
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Theft and related offences",75732
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Theft/taking of vehicle and related offences",6455
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Theft from person",5369
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Theft from shop",22654
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Other thefts handling stolen property",41254
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Fraud deception and related offences",5781
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Controlled drug offences",15050
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Importation of drugs",19
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Cultivation or manufacture of drugs",240
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Possession of drugs for sale or supply",3366
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Possession of drugs for personal use",10931
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Other drug offences",494
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Weapons and Explosives Offences",2373
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Explosives chemical weapons offences",29
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Discharging a firearm",150
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Possession of a firearm",207
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Offensive weapons offences (n.e.c.)",1895
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Fireworks offences",92
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Damage to property and to the environment",25946
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Arson",1722
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Criminal damage (not arson)",24049
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Litter offences",175
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Public order and other social code offences",33269
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Disorderly conduct",25505
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Trespass offences",2741
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Liquor licensing offences",1081
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Prostitution offences",56
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Regulated betting/money collection/trading offences",289
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Social code offences (n.e.c.)",3597
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Offences against government justice procedures and organisation of crime",11440
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Offences against government and its agents",283
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Organisation of crime and conspiracy to commit crime",10
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Perverting the course of justice",59
2015,"Kerry",4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1," Offences while in custody breach of court orders",11088
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Homicide offences",83
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Murder",30
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Manslaughter",6
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Infanticide",0
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Dangerous driving leading to death",47
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Sexual offences",2283
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Rape of a male or female",518
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Defilement of a boy or girl less than  years old",127
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Sexual offence involving mentally impaired person",23
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Aggravated sexual assault",9
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Sexual assault (not aggravated)",1395
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Other sexual offences",211
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Attempts/threats to murder assaults harassments and related offences",16877
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Murder-attempt",13
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Murder-threat",586
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Harassment and related offences",1501
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Assault causing harm poisoning",3510
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Other assault",11267
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Dangerous or negligent acts",7117
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Dangerous driving causing serious bodily harm",12
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Driving/in charge of a vehicle while over legal alcohol limit",6417
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Driving/in charge of a vehicle under the influence of drugs",220
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Endangerment with potential for serious harm/death",97
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Abandoning a child child neglect and cruelty",167
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Unseaworthy/dangerous use of boat or ship",7
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," False alarm/interference with aircraft or air transport facilities",2
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Endangering traffic offences",195
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Kidnapping and related offences",153
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," False imprisonment",95
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Abduction of person under  years of age",29
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Human trafficking offences",29
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Robbery extortion and hijacking offences",2574
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Robbery of an establishment or institution",928
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Robbery of cash or goods in transit",18
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Robbery from the person",1478
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Blackmail or extortion",54
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Carjacking hijacking/unlawful seizure of aircraft/vessel",96
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Burglary and related offences",26301
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Aggravated burglary",270
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Burglary (not aggravated)",25435
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Possession of an article (with intent to burgle steal demand)",596
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Theft and related offences",75732
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Theft/taking of vehicle and related offences",6455
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Theft from person",5369
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Theft from shop",22654
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Other thefts handling stolen property",41254
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Fraud deception and related offences",5781
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Controlled drug offences",15050
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Importation of drugs",19
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Cultivation or manufacture of drugs",240
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Possession of drugs for sale or supply",3366
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Possession of drugs for personal use",10931
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Other drug offences",494
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Weapons and Explosives Offences",2373
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Explosives chemical weapons offences",29
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Discharging a firearm",150
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Possession of a firearm",207
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Offensive weapons offences (n.e.c.)",1895
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Fireworks offences",92
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Damage to property and to the environment",25946
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Arson",1722
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Criminal damage (not arson)",24049
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Litter offences",175
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Public order and other social code offences",33269
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Disorderly conduct",25505
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Trespass offences",2741
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Liquor licensing offences",1081
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Prostitution offences",56
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Regulated betting/money collection/trading offences",289
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Social code offences (n.e.c.)",3597
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Offences against government justice procedures and organisation of crime",11440
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Offences against government and its agents",283
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Organisation of crime and conspiracy to commit crime",10
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Perverting the course of justice",59
2015,"Limerick",156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58," Offences while in custody breach of court orders",11088
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Homicide offences",83
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Murder",30
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Manslaughter",6
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Infanticide",0
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Dangerous driving leading to death",47
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Sexual offences",2283
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Rape of a male or female",518
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Defilement of a boy or girl less than  years old",127
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Sexual offence involving mentally impaired person",23
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Aggravated sexual assault",9
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Sexual assault (not aggravated)",1395
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Other sexual offences",211
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Attempts/threats to murder assaults harassments and related offences",16877
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Murder-attempt",13
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Murder-threat",586
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Harassment and related offences",1501
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Assault causing harm poisoning",3510
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Other assault",11267
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Dangerous or negligent acts",7117
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Dangerous driving causing serious bodily harm",12
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Driving/in charge of a vehicle while over legal alcohol limit",6417
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Driving/in charge of a vehicle under the influence of drugs",220
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Endangerment with potential for serious harm/death",97
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Abandoning a child child neglect and cruelty",167
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Unseaworthy/dangerous use of boat or ship",7
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," False alarm/interference with aircraft or air transport facilities",2
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Endangering traffic offences",195
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Kidnapping and related offences",153
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," False imprisonment",95
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Abduction of person under  years of age",29
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Human trafficking offences",29
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Robbery extortion and hijacking offences",2574
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Robbery of an establishment or institution",928
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Robbery of cash or goods in transit",18
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Robbery from the person",1478
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Blackmail or extortion",54
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Carjacking hijacking/unlawful seizure of aircraft/vessel",96
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Burglary and related offences",26301
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Aggravated burglary",270
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Burglary (not aggravated)",25435
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Possession of an article (with intent to burgle steal demand)",596
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Theft and related offences",75732
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Theft/taking of vehicle and related offences",6455
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Theft from person",5369
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Theft from shop",22654
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Other thefts handling stolen property",41254
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Fraud deception and related offences",5781
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Controlled drug offences",15050
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Importation of drugs",19
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Cultivation or manufacture of drugs",240
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Possession of drugs for sale or supply",3366
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Possession of drugs for personal use",10931
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Other drug offences",494
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Weapons and Explosives Offences",2373
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Explosives chemical weapons offences",29
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Discharging a firearm",150
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Possession of a firearm",207
2015,"Lucan",377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194," Offensive weapons offences (n.e.c.)",1895
